Log_ID,User_ID,Log_Date,Activity_Type,Duration_Minutes,Calories_Burned,Steps_Count,Avg_Heart_Rate_BPM,Sleep_Hours,Water_Intake_Liters,Mood_Rating
LOG-500744,USR-2021,2024-07-20,Walking,118,859,750,96,6.4,0.8,4
LOG-501730,USR-2165,2024-07-20,HIIT,20,662,17116,92,7.0,3.9,2
LOG-501797,USR-2034,2024-07-20,Gym Workout,37,602,13956,81,8.4,0.7,4
LOG-502648,USR-2141,2024-07-20,HIIT,21,58,1912,141,8.3,3.9,3
LOG-500929,USR-2043,2024-07-20,Yoga,38,518,12579,87,4.5,2.4,2
LOG-500214,USR-2069,2024-07-20,Gym Workout,110,605,3847,141,7.5,2.3,4
LOG-502902,USR-2017,2024-07-20,Gym Workout,15,232,7831,105,8.4,2.4,4
LOG-502438,USR-2199,2024-07-20,Yoga,96,258,11528,84,8.5,2.1,2
LOG-501292,USR-2297,2024-07-20,Walking,69,462,1359,143,7.1,2.3,4
LOG-500021,USR-2133,2024-07-21,Gym Workout,93,727,4855,157,7.9,1.8,1
LOG-500766,USR-2140,2024-07-21,HIIT,92,734,18435,116,6.9,1.0,4
LOG-503335,USR-2211,2024-07-21,HIIT,47,127,15708,100,8.0,2.5,2
LOG-500050,USR-2222,2024-07-21,Swimming,79,593,6168,81,4.5,3.9,4
LOG-502297,USR-2197,2024-07-21,Yoga,82,502,15707,155,6.3,1.4,4
LOG-501272,USR-2191,2024-07-21,Running,91,642,9128,149,8.7,3.6,3
LOG-501265,USR-2087,2024-07-22,Gym Workout,19,611,4567,93,6.4,0.8,3
LOG-502495,USR-2259,2024-07-22,Gym Workout,94,476,18911,107,5.1,3.1,1
LOG-501091,USR-2219,2024-07-22,Swimming,106,625,1485,159,4.8,2.8,2
LOG-502551,USR-2057,2024-07-22,Walking,93,492,1676,97,4.2,3.3,5
LOG-502965,USR-2291,2024-07-22,Walking,18,280,9497,165,7.0,1.6,2
LOG-500487,USR-2066,2024-07-22,Swimming,57,120,7173,171,7.2,0.9,1
LOG-500935,USR-2010,2024-07-22,Swimming,91,618,14043,139,7.9,1.6,1
LOG-500428,USR-2231,2024-07-22,HIIT,39,841,10880,166,4.0,3.2,1
LOG-502038,USR-2042,2024-07-22,Swimming,56,530,13480,130,6.8,1.7,4
LOG-501039,USR-2114,2024-07-22,Walking,32,853,9265,137,5.5,1.6,2
LOG-501478,USR-2172,2024-07-22,Cycling,108,198,9973,149,7.9,2.0,4
LOG-503299,USR-2079,2024-07-23,Yoga,83,332,4662,149,5.7,0.9,1
LOG-501447,USR-2148,2024-07-23,Walking,11,447,16955,159,6.3,2.6,2
LOG-500048,USR-2235,2024-07-23,Cycling,43,308,16563,166,4.4,2.9,3
LOG-500013,USR-2200,2024-07-23,Swimming,57,800,3249,177,8.0,3.7,3
LOG-500095,USR-2075,2024-07-23,Gym Workout,18,654,19082,177,7.1,1.4,5
LOG-501504,USR-2235,2024-07-23,Walking,73,76,12807,147,8.2,0.9,1
LOG-502528,USR-2254,2024-07-23,Yoga,89,786,4199,129,7.5,2.0,5
LOG-502646,USR-2049,2024-07-23,Running,95,401,3768,115,6.5,2.2,3
LOG-500056,USR-2052,2024-07-23,HIIT,117,403,5721,96,4.5,1.5,2
LOG-501207,USR-2188,2024-07-23,Swimming,14,547,14652,101,5.2,3.5,5
LOG-500845,USR-2058,2024-07-23,Gym Workout,63,468,5584,148,4.3,0.6,4
LOG-500633,USR-2249,2024-07-23,Cycling,80,661,17839,103,4.9,1.5,2
LOG-501752,USR-2139,2024-07-24,Cycling,54,392,19723,158,6.3,2.7,2
LOG-501475,USR-2000,2024-07-24,Swimming,86,174,7191,135,6.0,3.0,3
LOG-501820,USR-2018,2024-07-24,HIIT,19,247,17106,100,6.0,2.7,2
LOG-500447,USR-2012,2024-07-24,Yoga,26,766,10333,133,7.8,2.3,4
LOG-500389,USR-2000,2024-07-24,Walking,20,783,10160,155,7.8,1.0,5
LOG-502177,USR-2228,2024-07-24,Running,11,126,9155,157,4.9,3.1,1
LOG-500442,USR-2169,2024-07-24,Swimming,27,301,16066,162,5.4,0.6,4
LOG-500085,USR-2088,2024-07-24,Walking,37,573,14136,94,8.3,3.5,1
LOG-500982,USR-2238,2024-07-24,Cycling,81,607,4709,100,5.3,2.1,5
LOG-501705,USR-2132,2024-07-24,Running,112,295,15415,78,8.9,2.3,4
LOG-500951,USR-2148,2024-07-24,Swimming,63,466,9309,119,7.7,3.1,2
LOG-502977,USR-2173,2024-07-24,HIIT,103,441,2108,94,6.7,3.1,3
LOG-500921,USR-2192,2024-07-24,Cycling,117,752,19222,87,6.4,4.0,1
LOG-500903,USR-2105,2024-07-24,HIIT,40,679,2881,116,6.7,3.9,5
LOG-500944,USR-2204,2024-07-24,Swimming,72,476,5909,122,6.6,3.4,2
LOG-503417,USR-2254,2024-07-25,Gym Workout,10,832,10829,115,6.2,2.6,2
LOG-502380,USR-2266,2024-07-25,Swimming,21,277,9963,110,8.7,1.3,1
LOG-502306,USR-2014,2024-07-25,Swimming,111,340,18188,135,4.5,2.6,4
LOG-501215,USR-2275,2024-07-25,Walking,55,50,5586,103,5.0,2.7,3
LOG-500980,USR-2007,2024-07-25,HIIT,43,259,525,108,6.0,1.9,1
LOG-500498,USR-2142,2024-07-25,Walking,101,84,7843,174,7.9,1.0,1
LOG-501794,USR-2131,2024-07-25,Cycling,22,111,2834,138,8.2,1.6,1
LOG-501453,USR-2071,2024-07-25,HIIT,74,151,6649,171,4.0,1.1,4
LOG-503479,USR-2032,2024-07-25,Cycling,100,343,5311,86,7.1,1.1,4
LOG-502331,USR-2081,2024-07-25,Swimming,17,318,6088,145,5.9,2.5,3
LOG-500086,USR-2129,2024-07-25,Gym Workout,31,799,12161,71,8.6,1.3,4
LOG-501561,USR-2056,2024-07-26,Gym Workout,58,652,11659,72,8.1,0.9,1
LOG-502748,USR-2017,2024-07-26,Swimming,61,130,3689,134,4.4,3.2,4
LOG-501764,USR-2289,2024-07-26,Yoga,67,190,13256,94,5.7,0.9,5
LOG-500435,USR-2115,2024-07-26,Yoga,17,164,1866,166,4.7,1.8,4
LOG-501334,USR-2064,2024-07-26,Gym Workout,87,328,8616,165,5.6,0.6,4
LOG-500810,USR-2050,2024-07-26,Cycling,44,563,19634,149,7.5,3.7,4
LOG-500026,USR-2156,2024-07-26,HIIT,105,63,7784,103,7.2,1.6,4
LOG-500997,USR-2184,2024-07-26,Swimming,29,173,13033,80,8.7,0.7,5
LOG-501106,USR-2208,2024-07-26,Cycling,78,425,4131,93,4.7,2.8,5
LOG-501710,USR-2085,2024-07-26,Running,114,602,15644,160,4.4,1.2,4
LOG-501967,USR-2186,2024-07-26,Walking,101,607,12216,174,6.6,2.4,4
LOG-501589,USR-2071,2024-07-26,HIIT,38,456,1672,145,4.1,3.9,4
LOG-501685,USR-2202,2024-07-26,Cycling,50,767,2989,74,7.6,2.0,2
LOG-502422,USR-2007,2024-07-26,Running,84,264,10082,104,5.4,1.9,1
LOG-500874,USR-2259,2024-07-26,Swimming,63,532,4395,170,5.3,1.2,2
LOG-503103,USR-2265,2024-07-27,Gym Workout,33,524,1031,156,7.5,3.4,3
LOG-503270,USR-2295,2024-07-27,Swimming,58,894,2596,132,6.0,0.8,2
LOG-503497,USR-2096,2024-07-27,Running,71,890,16569,107,8.3,2.9,4
LOG-503206,USR-2168,2024-07-27,Swimming,14,667,15599,130,8.4,1.5,3
LOG-501600,USR-2007,2024-07-27,Cycling,35,450,10908,122,7.2,1.7,5
LOG-503230,USR-2230,2024-07-27,Cycling,112,518,1057,178,5.6,1.0,1
LOG-500415,USR-2208,2024-07-27,Running,102,339,10983,113,6.5,2.5,4
LOG-503066,USR-2069,2024-07-27,Swimming,46,91,2468,146,7.7,1.2,5
LOG-501758,USR-2130,2024-07-27,Swimming,80,840,17477,124,5.4,3.4,1
LOG-502430,USR-2111,2024-07-28,Cycling,117,775,15968,72,8.4,2.5,3
LOG-502142,USR-2091,2024-07-28,Cycling,14,494,983,101,7.5,0.5,2
LOG-502187,USR-2118,2024-07-28,Gym Workout,91,440,14152,113,4.6,3.9,1
LOG-500788,USR-2003,2024-07-28,Walking,24,368,19319,102,5.3,2.8,5
LOG-501753,USR-2035,2024-07-28,Swimming,93,516,19480,124,4.4,1.2,3
LOG-500964,USR-2227,2024-07-28,Yoga,25,586,10635,135,5.5,4.0,1
LOG-500782,USR-2230,2024-07-28,Running,19,730,8247,119,7.2,2.9,5
LOG-502355,USR-2104,2024-07-28,Gym Workout,109,469,11051,99,4.5,1.1,1
LOG-500006,USR-2105,2024-07-29,Gym Workout,72,262,2517,132,4.8,0.9,5
LOG-500098,USR-2052,2024-07-29,Walking,66,161,19109,174,4.5,3.5,4
LOG-500592,USR-2225,2024-07-29,Swimming,54,270,1627,107,7.3,2.5,4
LOG-501119,USR-2292,2024-07-30,Swimming,63,860,18024,173,9.0,0.8,2
LOG-502236,USR-2015,2024-07-30,Gym Workout,14,250,12234,119,5.2,1.4,3
LOG-501000,USR-2243,2024-07-30,Walking,56,54,10776,174,4.3,0.9,1
LOG-502735,USR-2136,2024-07-30,Yoga,16,683,19153,151,7.9,2.0,2
LOG-500416,USR-2240,2024-07-30,Swimming,51,219,12364,146,4.7,2.3,1
LOG-500863,USR-2255,2024-07-30,Running,24,474,14133,162,7.0,1.7,5
LOG-501550,USR-2291,2024-07-30,Walking,31,107,7438,108,5.0,3.7,1
LOG-503136,USR-2219,2024-07-30,Cycling,83,263,5231,159,8.5,4.0,1
LOG-503114,USR-2189,2024-07-30,Gym Workout,52,107,4942,103,7.9,3.7,2
LOG-501089,USR-2088,2024-07-30,Swimming,34,893,13875,83,4.5,3.6,4
LOG-502767,USR-2001,2024-07-30,Gym Workout,84,709,2226,124,8.7,3.0,5
LOG-502906,USR-2057,2024-07-30,Swimming,51,189,16653,176,6.4,1.9,1
LOG-501175,USR-2163,2024-07-30,Walking,86,289,1474,177,7.9,2.9,5
LOG-501012,USR-2090,2024-07-31,Gym Workout,73,594,4025,138,4.9,1.3,3
LOG-500351,USR-2022,2024-07-31,Swimming,56,286,5854,103,8.8,1.7,5
LOG-501306,USR-2201,2024-07-31,Gym Workout,57,559,9412,155,8.6,0.5,5
LOG-500196,USR-2025,2024-07-31,Yoga,74,317,5421,95,8.2,0.8,3
LOG-503346,USR-2017,2024-07-31,Running,105,365,8885,120,9.0,3.0,3
LOG-502787,USR-2006,2024-07-31,Yoga,116,851,11842,171,6.2,2.4,1
LOG-503000,USR-2293,2024-07-31,Swimming,58,108,15263,134,4.5,2.3,5
LOG-502674,USR-2033,2024-07-31,Cycling,32,631,14495,110,6.7,1.8,3
LOG-500636,USR-2258,2024-08-01,HIIT,98,635,906,106,4.5,1.7,2
LOG-501662,USR-2293,2024-08-01,Running,108,235,10444,81,6.2,0.8,2
LOG-503071,USR-2236,2024-08-01,Running,35,114,1563,176,4.4,2.3,3
LOG-500025,USR-2189,2024-08-01,Yoga,66,715,4911,93,6.0,1.2,2
LOG-500239,USR-2167,2024-08-01,Walking,116,814,13842,135,5.6,3.4,5
LOG-501776,USR-2216,2024-08-02,Walking,94,737,18422,162,5.9,2.5,4
LOG-502618,USR-2053,2024-08-02,Gym Workout,59,140,19115,83,7.9,2.6,4
LOG-500332,USR-2077,2024-08-02,Cycling,116,597,1268,134,5.4,3.5,3
LOG-503385,USR-2165,2024-08-02,Yoga,16,160,3440,119,6.0,3.8,2
LOG-500973,USR-2036,2024-08-02,Swimming,75,446,9750,172,5.4,3.4,5
LOG-500664,USR-2141,2024-08-02,Cycling,107,424,15392,147,4.6,0.8,3
LOG-501218,USR-2190,2024-08-02,Running,105,794,3278,154,4.3,1.7,4
LOG-502854,USR-2073,2024-08-02,Gym Workout,101,208,19737,172,7.5,2.6,3
LOG-500222,USR-2114,2024-08-02,Gym Workout,110,811,8623,92,4.7,1.2,3
LOG-503320,USR-2113,2024-08-02,Yoga,19,777,8139,100,4.8,2.1,4
LOG-500381,USR-2203,2024-08-02,Swimming,74,291,11967,71,5.1,1.0,1
LOG-501159,USR-2247,2024-08-02,Running,103,488,10149,95,8.4,2.1,5
LOG-502061,USR-2290,2024-08-02,Gym Workout,63,823,16870,81,8.2,2.9,4
LOG-502113,USR-2135,2024-08-03,Swimming,114,844,18946,158,8.1,1.0,2
LOG-500318,USR-2010,2024-08-03,Cycling,44,809,15416,106,5.3,1.1,3
LOG-501878,USR-2074,2024-08-03,Swimming,67,111,766,91,8.1,3.0,5
LOG-501920,USR-2026,2024-08-03,HIIT,31,468,2491,179,4.9,2.1,1
LOG-502217,USR-2024,2024-08-03,Swimming,76,656,13775,173,7.1,0.7,3
LOG-502292,USR-2138,2024-08-03,Walking,57,226,8686,158,9.0,2.2,2
LOG-501010,USR-2170,2024-08-03,Swimming,29,162,914,102,5.5,2.7,3
LOG-502851,USR-2074,2024-08-03,Yoga,109,241,15335,89,7.8,0.6,3
LOG-502345,USR-2228,2024-08-04,HIIT,28,634,19170,78,7.6,3.4,3
LOG-501957,USR-2029,2024-08-04,Gym Workout,55,115,571,115,5.0,1.0,3
LOG-501035,USR-2140,2024-08-04,Cycling,74,63,18936,144,4.3,0.9,1
LOG-500151,USR-2141,2024-08-04,Walking,65,548,15155,145,5.4,3.5,2
LOG-501995,USR-2254,2024-08-04,HIIT,29,560,14071,150,6.9,0.8,1
LOG-503038,USR-2215,2024-08-04,Cycling,107,795,2130,132,8.3,1.6,4
LOG-501931,USR-2163,2024-08-04,Gym Workout,50,657,519,150,8.5,1.4,2
LOG-500661,USR-2203,2024-08-04,HIIT,119,361,14864,134,5.2,1.9,5
LOG-500429,USR-2040,2024-08-04,Yoga,116,132,16439,148,7.0,0.8,5
LOG-500141,USR-2123,2024-08-04,Gym Workout,101,841,18759,112,4.1,1.8,2
LOG-501633,USR-2054,2024-08-05,Gym Workout,45,690,1815,177,9.0,1.4,5
LOG-500105,USR-2136,2024-08-05,Yoga,74,69,2673,108,5.6,3.7,5
LOG-501168,USR-2231,2024-08-05,Walking,112,87,8465,175,8.9,2.2,2
LOG-501330,USR-2120,2024-08-05,HIIT,73,401,19200,123,6.3,0.8,1
LOG-500142,USR-2104,2024-08-05,Walking,68,737,1046,117,8.3,0.8,4
LOG-501861,USR-2015,2024-08-06,Yoga,82,541,19582,77,8.5,1.3,1
LOG-502260,USR-2152,2024-08-06,Gym Workout,103,317,15153,162,6.3,1.5,3
LOG-500678,USR-2227,2024-08-06,Running,109,161,14671,140,5.9,3.3,4
LOG-500069,USR-2125,2024-08-06,Walking,36,566,8045,80,6.1,1.8,5
LOG-500829,USR-2069,2024-08-06,Walking,48,590,1550,155,6.0,3.0,3
LOG-502010,USR-2011,2024-08-06,Walking,79,553,2137,73,7.8,3.4,5
LOG-502774,USR-2157,2024-08-06,Swimming,104,497,3728,160,6.9,3.7,2
LOG-502665,USR-2201,2024-08-06,Running,31,387,3364,97,6.1,2.2,1
LOG-502226,USR-2261,2024-08-06,Swimming,67,529,6536,174,7.6,2.2,5
LOG-501742,USR-2242,2024-08-06,Cycling,47,115,1213,113,6.5,1.2,5
LOG-500464,USR-2008,2024-08-06,Walking,101,390,18398,84,4.5,1.4,3
LOG-501598,USR-2204,2024-08-06,Walking,13,764,18672,128,4.5,3.2,3
LOG-500641,USR-2244,2024-08-07,Yoga,101,777,19641,134,7.3,1.8,2
LOG-501968,USR-2065,2024-08-07,Cycling,103,451,7053,145,6.9,1.2,5
LOG-502542,USR-2217,2024-08-07,HIIT,97,63,14847,129,8.1,0.9,5
LOG-501416,USR-2151,2024-08-07,Gym Workout,74,127,13606,165,6.3,1.9,2
LOG-502453,USR-2078,2024-08-07,Yoga,113,415,13130,163,7.5,2.0,1
LOG-501625,USR-2191,2024-08-07,Cycling,15,893,11912,160,6.3,2.0,4
LOG-500544,USR-2207,2024-08-07,HIIT,85,520,17912,157,5.3,0.7,3
LOG-500177,USR-2059,2024-08-07,Swimming,66,510,17326,70,6.8,1.6,3
LOG-500555,USR-2248,2024-08-07,Walking,104,247,7783,126,8.7,2.4,3
LOG-500191,USR-2172,2024-08-07,Running,99,186,1738,162,8.6,2.3,1
LOG-503442,USR-2049,2024-08-07,Swimming,18,550,17001,167,5.5,1.8,4
LOG-502936,USR-2090,2024-08-07,HIIT,58,674,18882,148,5.5,1.0,1
LOG-503081,USR-2287,2024-08-07,HIIT,99,601,2032,72,5.6,1.4,3
LOG-502560,USR-2030,2024-08-07,Gym Workout,118,781,6933,86,6.7,1.4,3
LOG-501262,USR-2251,2024-08-07,Swimming,11,548,17387,146,4.3,1.5,1
LOG-500686,USR-2271,2024-08-08,Gym Workout,21,481,11006,174,8.9,0.6,1
LOG-502327,USR-2190,2024-08-08,Yoga,71,445,13878,93,4.5,2.3,2
LOG-500808,USR-2040,2024-08-08,Yoga,72,730,16179,164,6.4,1.1,1
LOG-502933,USR-2138,2024-08-08,Cycling,34,603,15678,73,5.4,1.4,4
LOG-500445,USR-2013,2024-08-09,Yoga,90,53,17507,143,6.9,2.6,2
LOG-500248,USR-2298,2024-08-09,Swimming,100,480,16962,120,4.3,3.2,5
LOG-502411,USR-2175,2024-08-09,HIIT,38,675,1271,70,8.3,3.9,2
LOG-503200,USR-2020,2024-08-09,Yoga,87,243,16395,178,5.7,1.5,5
LOG-503450,USR-2116,2024-08-09,Running,22,392,13755,102,7.9,3.2,4
LOG-501205,USR-2123,2024-08-09,Cycling,69,184,6375,91,8.2,2.3,2
LOG-500817,USR-2081,2024-08-09,Walking,104,434,9185,100,6.1,1.7,1
LOG-502314,USR-2169,2024-08-09,Running,72,261,12475,76,4.0,3.2,4
LOG-500289,USR-2273,2024-08-09,Swimming,43,584,15854,76,4.2,3.3,2
LOG-501337,USR-2117,2024-08-09,Gym Workout,75,623,12774,127,7.5,3.0,5
LOG-501733,USR-2215,2024-08-09,Swimming,17,411,1495,133,6.9,3.3,4
LOG-503400,USR-2241,2024-08-09,Running,50,197,17428,141,6.3,3.3,3
LOG-501246,USR-2235,2024-08-10,Yoga,96,223,10407,105,5.3,3.6,1
LOG-502784,USR-2225,2024-08-10,Yoga,54,626,16292,74,6.9,2.8,1
LOG-502095,USR-2115,2024-08-10,Yoga,73,872,3773,125,5.1,0.8,5
LOG-501747,USR-2244,2024-08-10,HIIT,77,251,9048,117,4.4,0.6,5
LOG-503110,USR-2089,2024-08-10,Running,80,434,13303,165,4.5,3.6,4
LOG-502789,USR-2082,2024-08-10,HIIT,26,242,15129,145,8.4,3.4,5
LOG-502651,USR-2117,2024-08-10,Walking,84,274,5531,120,4.8,2.2,4
LOG-501954,USR-2262,2024-08-11,Cycling,78,688,13586,165,8.0,1.4,5
LOG-502742,USR-2074,2024-08-11,Gym Workout,96,860,1793,122,5.9,3.1,2
LOG-502402,USR-2214,2024-08-11,Yoga,101,491,3362,162,5.8,1.8,1
LOG-502057,USR-2192,2024-08-11,Yoga,115,338,15873,171,8.5,3.3,4
LOG-501046,USR-2178,2024-08-11,Walking,14,343,6247,151,8.1,3.7,3
LOG-500399,USR-2245,2024-08-11,Gym Workout,86,723,10764,102,5.5,2.7,2
LOG-501926,USR-2136,2024-08-11,Gym Workout,12,302,6192,94,4.3,2.2,3
LOG-500542,USR-2132,2024-08-11,HIIT,29,346,4923,85,8.7,1.6,5
LOG-502554,USR-2037,2024-08-11,Walking,117,613,7159,104,8.1,3.5,2
LOG-500463,USR-2120,2024-08-11,Gym Workout,85,597,14564,126,8.0,2.6,1
LOG-502368,USR-2226,2024-08-11,Swimming,82,804,573,146,7.8,2.3,1
LOG-500273,USR-2292,2024-08-11,Swimming,115,345,18365,164,8.4,0.5,5
LOG-501757,USR-2297,2024-08-11,Yoga,39,485,1657,86,6.6,1.0,2
LOG-500792,USR-2179,2024-08-11,Running,30,242,8800,164,8.9,3.2,4
LOG-500450,USR-2101,2024-08-11,Walking,33,683,13868,100,8.9,2.7,2
LOG-503379,USR-2176,2024-08-12,Swimming,83,846,14781,143,4.6,3.3,3
LOG-501569,USR-2102,2024-08-12,Running,22,714,1828,162,6.8,1.7,3
LOG-501614,USR-2080,2024-08-12,HIIT,87,493,4591,177,4.9,3.6,1
LOG-501481,USR-2158,2024-08-12,Swimming,67,604,13610,151,8.3,3.6,1
LOG-501452,USR-2150,2024-08-12,Gym Workout,85,61,7628,108,5.9,1.8,4
LOG-502126,USR-2272,2024-08-12,Yoga,85,595,19750,173,7.2,2.5,1
LOG-503309,USR-2195,2024-08-12,Swimming,84,601,4799,170,4.5,2.4,4
LOG-500606,USR-2098,2024-08-12,Running,13,340,4730,139,4.4,0.6,2
LOG-502162,USR-2151,2024-08-12,Running,45,50,11463,177,6.0,1.6,5
LOG-500512,USR-2082,2024-08-12,Yoga,79,90,13083,97,4.1,2.7,5
LOG-502935,USR-2261,2024-08-12,Walking,80,755,10132,105,7.5,1.5,1
LOG-500968,USR-2204,2024-08-12,Yoga,95,187,14273,112,4.5,1.8,3
LOG-502804,USR-2145,2024-08-12,HIIT,84,860,18342,109,5.5,1.3,5
LOG-502835,USR-2162,2024-08-13,Walking,71,166,10224,147,5.9,3.2,3
LOG-500300,USR-2227,2024-08-13,Yoga,65,842,16617,92,8.7,2.5,1
LOG-500477,USR-2157,2024-08-13,Gym Workout,26,385,10230,171,5.2,2.2,2
LOG-503087,USR-2240,2024-08-13,Swimming,102,517,4841,124,4.4,3.5,2
LOG-502206,USR-2103,2024-08-13,Cycling,23,697,8370,99,6.5,0.7,2
LOG-502693,USR-2039,2024-08-13,Walking,55,722,5838,106,5.5,0.7,2
LOG-503039,USR-2179,2024-08-13,Yoga,55,477,1471,114,7.9,3.5,5
LOG-501630,USR-2058,2024-08-13,Swimming,96,860,14209,83,6.8,3.2,4
LOG-500417,USR-2009,2024-08-14,Cycling,79,632,12381,170,6.5,1.6,2
LOG-500342,USR-2298,2024-08-14,Running,83,733,18177,106,7.0,1.9,1
LOG-501510,USR-2079,2024-08-14,Walking,61,842,9875,121,6.4,2.8,3
LOG-500652,USR-2062,2024-08-14,Yoga,56,676,4646,78,4.5,1.3,5
LOG-500030,USR-2114,2024-08-14,Swimming,73,855,7048,176,8.5,1.4,2
LOG-500278,USR-2030,2024-08-15,HIIT,48,136,13390,172,8.3,2.7,3
LOG-500257,USR-2183,2024-08-15,Running,106,793,7664,159,6.4,3.9,1
LOG-502291,USR-2036,2024-08-15,Yoga,74,807,1083,163,7.6,1.6,2
LOG-502417,USR-2284,2024-08-15,HIIT,109,646,6207,83,6.1,2.8,3
LOG-501193,USR-2005,2024-08-15,Gym Workout,79,768,12751,108,7.6,2.8,4
LOG-503295,USR-2293,2024-08-15,Swimming,10,584,1088,167,8.3,0.8,1
LOG-503192,USR-2288,2024-08-15,Gym Workout,57,869,9275,98,4.8,1.2,2
LOG-501174,USR-2294,2024-08-15,Cycling,64,752,8819,93,5.7,3.5,5
LOG-500488,USR-2179,2024-08-15,Yoga,79,305,18577,80,6.6,2.3,4
LOG-503378,USR-2290,2024-08-15,Gym Workout,25,371,7768,97,8.8,1.9,1
LOG-502069,USR-2163,2024-08-15,Gym Workout,43,116,17225,111,4.8,2.7,3
LOG-501142,USR-2277,2024-08-15,Yoga,103,511,4884,94,8.2,3.7,3
LOG-501356,USR-2080,2024-08-15,Cycling,40,124,19709,92,5.9,1.4,4
LOG-502954,USR-2025,2024-08-15,Walking,72,580,2221,90,5.1,2.8,3
LOG-502780,USR-2272,2024-08-16,Walking,21,607,17626,81,4.1,2.6,1
LOG-503273,USR-2081,2024-08-16,Running,55,432,9105,147,7.9,3.1,5
LOG-502531,USR-2018,2024-08-16,Yoga,80,147,16165,157,8.1,3.1,2
LOG-500640,USR-2005,2024-08-16,Cycling,58,62,9502,94,4.6,3.4,5
LOG-502907,USR-2237,2024-08-16,Running,80,462,3200,155,6.5,3.9,2
LOG-503176,USR-2270,2024-08-16,Yoga,62,257,12684,177,5.0,1.0,3
LOG-501342,USR-2150,2024-08-16,Gym Workout,13,634,8157,158,6.3,0.8,2
LOG-500227,USR-2095,2024-08-17,Yoga,105,70,15056,98,8.0,1.7,2
LOG-500268,USR-2283,2024-08-17,Walking,82,235,19484,151,7.8,2.4,4
LOG-500671,USR-2123,2024-08-17,Yoga,85,734,8195,172,7.7,1.2,4
LOG-501134,USR-2263,2024-08-17,Walking,104,329,14286,162,8.7,3.8,4
LOG-501641,USR-2093,2024-08-17,HIIT,116,155,11145,174,7.7,0.9,2
LOG-501984,USR-2156,2024-08-17,Yoga,104,439,19476,102,5.9,1.1,2
LOG-502091,USR-2271,2024-08-17,Cycling,103,882,18206,168,7.6,1.8,4
LOG-502983,USR-2090,2024-08-17,Swimming,13,661,7077,108,7.6,3.4,1
LOG-502457,USR-2275,2024-08-17,HIIT,97,390,9367,165,5.2,2.0,5
LOG-500378,USR-2294,2024-08-17,Gym Workout,116,846,19792,106,5.4,0.8,2
LOG-502465,USR-2285,2024-08-17,Walking,73,135,10692,108,6.8,1.9,2
LOG-503168,USR-2039,2024-08-18,Cycling,55,231,14880,166,7.3,1.1,5
LOG-501738,USR-2099,2024-08-18,Swimming,50,460,7265,115,5.8,3.4,2
LOG-503070,USR-2212,2024-08-18,Swimming,76,451,7432,74,8.4,2.6,3
LOG-502970,USR-2168,2024-08-18,Walking,59,694,6948,170,6.0,2.7,1
LOG-503155,USR-2029,2024-08-18,Swimming,112,276,4143,107,6.4,3.7,3
LOG-502826,USR-2012,2024-08-18,Walking,85,538,11087,93,8.6,1.8,5
LOG-502546,USR-2024,2024-08-18,Walking,114,636,18801,152,7.5,2.1,5
LOG-502222,USR-2033,2024-08-18,Gym Workout,80,355,884,169,4.8,2.1,5
LOG-502912,USR-2251,2024-08-19,Gym Workout,70,174,4434,174,7.5,2.2,2
LOG-501372,USR-2139,2024-08-19,Running,27,830,12782,115,8.0,1.2,3
LOG-503129,USR-2260,2024-08-19,HIIT,74,470,9928,88,4.8,0.9,4
LOG-501327,USR-2130,2024-08-19,HIIT,89,266,2717,103,5.1,3.0,5
LOG-501360,USR-2237,2024-08-19,Running,115,307,9805,127,5.1,1.7,3
LOG-502684,USR-2053,2024-08-19,Running,81,229,5174,175,8.7,2.1,5
LOG-502670,USR-2082,2024-08-19,Gym Workout,26,414,2748,145,4.2,1.5,5
LOG-500153,USR-2252,2024-08-19,Gym Workout,27,82,7261,87,8.6,3.3,2
LOG-500226,USR-2288,2024-08-19,Cycling,21,536,2496,81,8.0,2.4,3
LOG-502944,USR-2200,2024-08-19,Walking,115,153,16929,129,7.9,0.6,5
LOG-500144,USR-2240,2024-08-20,Walking,17,237,17613,75,8.2,3.0,1
LOG-503217,USR-2201,2024-08-20,Gym Workout,85,294,4322,107,6.2,0.6,2
LOG-502750,USR-2089,2024-08-20,Running,117,781,17479,148,6.3,1.4,4
LOG-501239,USR-2180,2024-08-20,Swimming,52,262,4035,148,6.9,1.1,3
LOG-500228,USR-2010,2024-08-20,Running,22,598,15445,81,8.3,1.8,4
LOG-500437,USR-2073,2024-08-20,Running,61,740,8124,125,5.3,1.0,1
LOG-500494,USR-2290,2024-08-20,Running,55,382,5815,72,8.1,0.7,5
LOG-501352,USR-2236,2024-08-20,Walking,78,850,2658,154,7.6,2.5,2
LOG-502768,USR-2147,2024-08-20,Gym Workout,56,88,10980,157,5.1,3.5,4
LOG-500654,USR-2019,2024-08-20,Walking,90,393,8269,179,4.3,3.0,4
LOG-502642,USR-2298,2024-08-20,Cycling,55,583,3399,156,6.0,0.9,1
LOG-501826,USR-2086,2024-08-21,Cycling,72,895,2227,171,8.4,1.0,4
LOG-500630,USR-2135,2024-08-21,Swimming,86,255,13151,91,7.7,3.6,5
LOG-502634,USR-2113,2024-08-21,HIIT,76,210,18992,160,8.4,1.1,5
